code	level	name_en	name_short_en	name_es	name_short_es
02249	level4	Milk and cream (not dry), concentrated, preserved or sweetened	Milk and cream (not dry), concentrated, preserved or sweetened		
03502	level4	Cod (not in fillets) dried, whether or not salted	Cod (not in fillets) dried, whether or not salted		
03503	level4	Fish (excluding cod) dried, salted or in brine	Fish (excluding cod) dried, salted or in brine		
03504	level4	Fish smoked	Fish smoked		
04212	level4	Rice husked, but not further prepared	Rice husked, but not further prepared		
04221	level4	Rice, semi-milled or milled (unbroken)	Rice, semi-milled or milled (unbroken)		
04222	level4	Rice broken	Rice broken		
04591	level4	Millet, unmilled	Millet, unmilled		
04592	level4	Sorghum, unmilled	Sorghum, unmilled		
04599	level4	Other cereals, unmilled, nes	Other cereals, unmilled, nes		
04601	level4	Flour of wheat or of meslin	Flour of wheat or of meslin		
04602	level4	Groats, meal and pellets, of wheat	Groats, meal and pellets, of wheat		
04701	level4	Cereal flours (non-wheat or meslin)	Cereal flours (non-wheat or meslin)		
04702	level4	Cereal groats, meal and pellets (non-wheat)	Cereal groats, meal and pellets (non-wheat)		
04811	level4	Other worked cereal grains, flaked, rolled, etc	Other worked cereal grains, flaked, rolled, etc		
04812	level4	Prepared cereal, roasted, puffed, etc	Prepared cereal, roasted, puffed, etc		
04841	level4	Bread, biscuit, communion wafers (non-sugars, eggs fat, etc)	Bread, biscuit, communion wafers (non-sugars, eggs fat, etc)		
04842	level4	Pastry, biscuits, cakes etc, with or without cocoa	Pastry, biscuits, cakes etc, with or without cocoa		
05451	level4	Alliaceous vegetables, fresh or chilled	Alliaceous vegetables, fresh or chilled		
05459	level4	Vegetables, fresh or chilled, nes	Vegetables, fresh or chilled, nes		
05461	level4	Vegetables, preserved by freezing	Vegetables, preserved by freezing		
05462	level4	Vegetables temporarily preserved, unfrozen	Vegetables temporarily preserved, unfrozen		
05481	level4	Roots and tubers, with high starch or insulin, fresh or dried	Roots and tubers, with high starch or insulin, fresh or dried		
05482	level4	Sugar beet, fresh or dried; sugar cane	Sugar beet, fresh or dried; sugar cane		
05484	level4	Hop cones and lupulin	Hop cones and lupulin		
05488	level4	Vegetable products, primarily for human food, nes	Vegetable products, primarily for human food, nes		
05643	level4	Flour, meal and flakes of potato	Flour, meal and flakes of potato		
05645	level4	Tapioca, sago and substitutes obtained from starches	Tapioca, sago and substitutes obtained from starches		
05649	level4	Flours of leguminous, fruits, roots and tubers	Flours of leguminous, fruits, roots and tubers		
05651	level4	Vegetables and fruit, in vinegar or acetic acid	Vegetables and fruit, in vinegar or acetic acid		
05659	level4	Vegetables prepared or preserved other than vinegar, nes	Vegetables prepared or preserved other than vinegar, nes		
05711	level4	Oranges, fresh or dried	Oranges, fresh or dried		
05712	level4	Mandarins and similar citrus, fresh or dried	Mandarins and similar citrus, fresh or dried		
05721	level4	Lemons and limes, fresh or dried	Lemons and limes, fresh or dried		
05722	level4	Grapefruits, fresh or dried	Grapefruits, fresh or dried		
05729	level4	Citrus fruit, nes, fresh or dried	Citrus fruit, nes, fresh or dried		
05751	level4	Grapes fresh	Grapes fresh		
05752	level4	Grapes dried (raisins)	Grapes dried (raisins)		
05771	level4	Coconuts, fresh or dried (excluding copra)	Coconuts, fresh or dried (excluding copra)		
05772	level4	Brazil nuts, fresh or dried	Brazil nuts, fresh or dried		
05773	level4	Cashew nuts, fresh or dried	Cashew nuts, fresh or dried		
05774	level4	Almonds, fresh or dried	Almonds, fresh or dried		
05779	level4	Edible nuts, fresh or dry, nes	Edible nuts, fresh or dry, nes		
05792	level4	Pears and quinces, fresh	Pears and quinces, fresh		
05793	level4	Stone fruit, nes, fresh	Stone fruit, nes, fresh		
05794	level4	Berries, fresh	Berries, fresh		
05795	level4	Pineapples, fresh or dried	Pineapples, fresh or dried		
05796	level4	Dates, fresh or dried	Dates, fresh or dried		
05797	level4	Avocados, mangoes, guavas, mangos-teens, fresh or dried	Avocados, mangoes, guavas, mangos-teens, fresh or dried		
05798	level4	Other fresh fruit	Other fresh fruit		
05799	level4	Other dried fruit	Other dried fruit		
05851	level4	Orange juice	Orange juice		
05852	level4	Grapefruit juice	Grapefruit juice		
05853	level4	Juice of any other citrus fruit	Juice of any other citrus fruit		
05854	level4	Pineapple juice	Pineapple juice		
05855	level4	Tomato juice	Tomato juice		
05857	level4	Juice of any other fruit or vegetable	Juice of any other fruit or vegetable		
05858	level4	Mixtures of fruit or vegetable juices	Mixtures of fruit or vegetable juices		
05861	level4	Fruit, frozen without sugar	Fruit, frozen without sugar		
05862	level4	Fruit, frozen with sugar	Fruit, frozen with sugar		
05863	level4	Fruit temporarily preserved, unfrozen	Fruit temporarily preserved, unfrozen		
05864	level4	Peel of melons or citrus fruit, fresh, frozen, dried etc	Peel of melons or citrus fruit, fresh, frozen, dried etc		
05891	level4	Nuts, roasted (including peanut)	Nuts, roasted (including peanut)		
05899	level4	Fruit and nuts, prepared, preserved, nes	Fruit and nuts, prepared, preserved, nes		
06201	level4	Sugar confectionery, non-chocolate. pre-1978	Sugar confectionery, non-chocolate. pre-1978		
06202	level4	Flavoured sugars and molasses, non-fruit juices. pre-1978	Flavoured sugars and molasses, non-fruit juices. pre-1978		
07111	level4	Coffee, not roasted; coffee husks and skins	Coffee, not roasted; coffee husks and skins		
07112	level4	Coffee, roasted	Coffee, roasted		
07113	level4	Coffee substitutes containing coffee	Coffee substitutes containing coffee		
07231	level4	Cocoa paste, whether or not defatted	Cocoa paste, whether or not defatted		
07232	level4	Cocoa butter (fat or oil)	Cocoa butter (fat or oil)		
07521	level4	Vanilla	Vanilla		
07522	level4	Cinnamon and cinnamon-tree flowers	Cinnamon and cinnamon-tree flowers		
07523	level4	Cloves	Cloves		
07524	level4	Nutmeg, mace, cardamoms	Nutmeg, mace, cardamoms		
07525	level4	Seeds of anise, badian, coriander, cumin, etc	Seeds of anise, badian, coriander, cumin, etc		
07526	level4	Ginger (except in sugar or in syrup)	Ginger (except in sugar or in syrup)		
07528	level4	Thyme, saffron, bay leaves; other spices	Thyme, saffron, bay leaves; other spices		
08111	level4	Cereal straw and husks, unprepared	Cereal straw and husks, unprepared		
08112	level4	Mangolds, swedes, fodder roots, hay, etc	Mangolds, swedes, fodder roots, hay, etc		
08119	level4	Products of vegetable origin for animal food, nes	Products of vegetable origin for animal food, nes		
08121	level4	Bran, sharps, etc, of maize or rice	Bran, sharps, etc, of maize or rice		
08122	level4	Bran, sharps, etc, of other cereals	Bran, sharps, etc, of other cereals		
08123	level4	Bran, sharps, etc, of leguminous vegetables	Bran, sharps, etc, of leguminous vegetables		
08131	level4	Oilcake and other residues (except dregs); of soya beans	Oilcake and other residues (except dregs); of soya beans		
08132	level4	Oilcake and other residues (except dregs); of groundnuts	Oilcake and other residues (except dregs); of groundnuts		
08133	level4	Oilcake and other residues (except dregs); of cotton seeds	Oilcake and other residues (except dregs); of cotton seeds		
08134	level4	Oilcake and other residues (except dregs); of linseed	Oilcake and other residues (except dregs); of linseed		
08135	level4	Oilcake and other residues (except dregs); of sunflower seeds	Oilcake and other residues (except dregs); of sunflower seeds		
08136	level4	Oilcake and other residues (except dregs); of rape or colza seed	Oilcake and other residues (except dregs); of rape or colza seed		
08137	level4	Oilcake and other residues (except dregs); of coconut  (copra)	Oilcake and other residues (except dregs); of coconut  (copra)		
08138	level4	Oilcake and other residues (except dregs); of palm nuts, kernels	Oilcake and other residues (except dregs); of palm nuts, kernels		
08139	level4	Oilcake and other residues (except dregs); of other oilseeds and oleaginous fruits	Oilcake and other residues (except dregs); of other oilseeds and oleaginous fruits		
08142	level4	Flours and meals of fish, crustacean, etc, unfit for human	Flours and meals of fish, crustacean, etc, unfit for human		
08192	level4	Cocoa shells, husks, skin and waste	Cocoa shells, husks, skin and waste		
08193	level4	Beet-pulp, bagasse and other waste of sugar manufacture	Beet-pulp, bagasse and other waste of sugar manufacture		
08194	level4	Wine lees, argol	Wine lees, argol		
08199	level4	Sweetened forage; other preparation for animal feeding, nes	Sweetened forage; other preparation for animal feeding, nes		
09141	level4	Margarine	Margarine		
09149	level4	Imitation lard and other prepared edible fats, nes	Imitation lard and other prepared edible fats, nes		
09801	level4	Homogenized composite food preparations	Homogenized composite food preparations		
09802	level4	Extracts, essences or concentrates of tea or mate	Extracts, essences or concentrates of tea or mate		
09803	level4	Mustard flour and prepared mustard	Mustard flour and prepared mustard		
09804	level4	Sauces; mixed condiments and seasonings	Sauces; mixed condiments and seasonings		
09805	level4	Soups and broth, in liquid, solid or powder form	Soups and broth, in liquid, solid or powder form		
09806	level4	Natural yeast; prepared baking powders	Natural yeast; prepared baking powders		
09807	level4	Vinegar and substitutes for vinegar	Vinegar and substitutes for vinegar		
09808	level4	Edible products of animal origin, nes	Edible products of animal origin, nes		
09809	level4	Food preparations, nes	Food preparations, nes		
11101	level4	Water, ice and snow	Water, ice and snow		
11102	level4	Flavored waters, and other non-alcoholic beverages, nes	Flavored waters, and other non-alcoholic beverages, nes		
11211	level4	Grape must, with fermentation arrested other than by alcohol	Grape must, with fermentation arrested other than by alcohol		
