"","code","name","level","parent_id"
392,"599","Otras ocupaciones en servicios personales y vigilancia, no clasificadas anteriormente","3digit",391.0
393,"5999","Otras ocupaciones en servicios personales y vigilancia, no clasificadas anteriormente","4digit",392.0
394,"6","Trabajadores en actividades agrícolas, ganaderas, forestales, caza y pesca","1digit",""
395,"61","Trabajadores en actividades agrícolas y ganaderas","2digit",394.0
396,"610","Supervisores, encargados y capataces agropecuarios","3digit",395.0
397,"6101","Supervisores, encargados y capataces agropecuarios","4digit",396.0
398,"611","Trabajadores en actividades agrícolas","3digit",395.0
399,"6111","Trabajadores en el cultivo de maíz y/o frijol","4digit",398.0
400,"6112","Trabajadores en el cultivo de hortalizas y verduras","4digit",398.0
401,"6113","Trabajadores en el cultivo de café, cacao y tabaco","4digit",398.0
402,"6114","Trabajadores en el cultivo de frutales","4digit",398.0
403,"6115","Trabajadores en el cultivo de flores","4digit",398.0
404,"6116","Trabajadores en otros cultivos agrícolas","4digit",398.0
405,"6117","Trabajadores en actividades de beneficio de productos agrícolas","4digit",398.0
406,"6119","Otros trabajadores en actividades agrícolas, no clasificados anteriormente","4digit",398.0
407,"612","Trabajadores en actividades ganaderas y en la cría de animales","3digit",395.0
408,"6121","Trabajadores en la cría de ganado bovino","4digit",407.0
409,"6122","Trabajadores en la cría de porcinos","4digit",407.0
410,"6123","Trabajadores en la cría avícola","4digit",407.0
411,"6124","Trabajadores en la cría de caprinos y ovinos","4digit",407.0
412,"6125","Trabajadores en la cría de equinos","4digit",407.0
413,"6126","Trabajadores en la apicultura","4digit",407.0
414,"6127","Trabajadores en la cría y cuidado de otro tipo de animales","4digit",407.0
415,"6128","Trabajadores en actividades de beneficio de productos pecuarios","4digit",407.0
416,"6129","Otros trabajadores en actividades ganaderas y en la cría de animales, no clasificados anteriormente","4digit",407.0
417,"613","Trabajadores que combinan actividades agrícolas con ganaderas","3digit",395.0
418,"6131","Trabajadores que combinan actividades agrícolas con ganaderas","4digit",417.0
419,"62","Trabajadores en actividades pesqueras, forestales, caza y similares","2digit",394.0
420,"620","Supervisores, encargados y capataces de trabajadores en actividades pesqueras, acuícolas, forestales, caza y similares","3digit",419.0
421,"6201","Supervisores, encargados y capataces de trabajadores en actividades pesqueras, acuícolas, forestales, caza y similares","4digit",420.0
422,"621","Trabajadores en actividades pesqueras y de acuacultura","3digit",419.0
423,"6211","Trabajadores en actividades pesqueras","4digit",422.0
424,"6212","Trabajadores en actividades de acuacultura","4digit",422.0
425,"6213","Trabajadores en actividades de beneficio de productos pesqueros o acuícolas","4digit",422.0
426,"622","Trabajadores en actividades silvícolas y forestales","3digit",419.0
427,"6221","Taladores, trocadores, cortadores de árboles y similares","4digit",426.0
428,"6222","Caucheros, chicleros, resineros y similares","4digit",426.0
429,"6223","Trabajadores en viveros e invernaderos","4digit",426.0
430,"6224","Trabajadores en actividades de plantación, reforestación y conservación de bosques","4digit",426.0
431,"6225","Cortadores de leña","4digit",426.0
432,"6226","Trabajadores en actividades de recolección de plantas, hierbas y raíces no cultivadas","4digit",426.0
433,"6227","Productores de carbón vegetal","4digit",426.0
434,"623","Trabajadores en actividades de caza, trampería y similares","3digit",419.0
435,"6231","Trabajadores en actividades de caza, trampería y similares","4digit",434.0
436,"63","Operadores de maquinaria agropecuaria y forestal","2digit",394.0
437,"631","Operadores de maquinaria agropecuaria y forestal","3digit",436.0
438,"6311","Operadores de maquinaria agropecuaria y forestal","4digit",437.0
439,"69","Otros trabajadores en actividades agrícolas, ganaderas, forestales, caza y pesca, no clasificados anteriormente","2digit",394.0
440,"699","Otros trabajadores en actividades agrícolas, ganaderas, forestales, caza y pesca, no clasificados anteriormente","3digit",439.0
441,"6999","Otros trabajadores en actividades agrícolas, ganaderas, forestales, caza y pesca, no clasificados anteriormente","4digit",440.0
442,"7","Trabajadores artesanales","1digit",""
443,"71","Trabajadores en la extracción y la edificación de construcciones","2digit",442.0
444,"710","Supervisores de trabajadores en la extracción, albañiles y en acabados de la construcción","3digit",443.0
445,"7101","Supervisores de trabajadores en la extracción, albañiles y en acabados de la construcción","4digit",444.0
446,"711","Trabajadores en la extracción","3digit",443.0
447,"7111","Mineros y trabajadores en la extracción en minas de minerales metálicos","4digit",446.0
448,"7112","Trabajadores en la extracción de cantera, arcilla, arena, piedra y grava","4digit",446.0
449,"7113","Dinamiteros y buzos en perforación de pozos y en la construcción","4digit",446.0
450,"712","Albañiles y otros trabajadores en la edificación de construcciones","3digit",443.0
451,"7121","Albañiles, mamposteros y afines","4digit",450.0
452,"7122","Techadores (colocadores de palapas, etcétera)","4digit",450.0
453,"7123","Carpinteros de obra negra","4digit",450.0
454,"713","Yeseros, instaladores de pisos, climas, impermeabilizante, vidrio, etc., plomeros y pintores","3digit",443.0
455,"7131","Yeseros, escayolistas y otros recubridores de techos y paredes","4digit",454.0
456,"7132","Instaladores de pisos, azulejos, mosaicos y baldosas","4digit",454.0
457,"7133","Instaladores de material aislante, de impermeabilización, vidrio y otros materiales","4digit",454.0
458,"7134","Plomeros, fontaneros e instaladores de tubería","4digit",454.0
459,"7135","Pintores de brocha gorda","4digit",454.0
460,"72","Artesanos y trabajadores en el tratamiento y elaboración de productos de metal","2digit",442.0
461,"720","Supervisores de artesanos y trabajadores en el tratamiento y elaboración de productos de metal","3digit",460.0
462,"7201","Supervisores de artesanos y trabajadores en el tratamiento y elaboración de productos de metal","4digit",461.0
463,"721","Moldeadores, soldadores, hojalateros y pintores de metales","3digit",460.0
464,"7211","Moldeadores, torneros y troqueladores","4digit",463.0
465,"7212","Soldadores y oxicortadores","4digit",463.0
466,"7213","Hojalateros, chaperos, latoneros, cobreros y pintores de metales","4digit",463.0
467,"7214","Montadores de estructuras metálicas","4digit",463.0
468,"722","Herreros, cerrajeros, joyeros y artesanos en la elaboración de productos de metal","3digit",460.0
469,"7221","Herreros, balconeros, aluminadores y forjadores","4digit",468.0
470,"7222","Cerrajeros, afiladores y pulidores de herramientas","4digit",468.0
471,"7223","Joyeros, orfebres, plateros y pulidores de metal","4digit",468.0
472,"73","Artesanos y trabajadores en la elaboración de productos de madera, papel, textiles y de cuero y piel","2digit",442.0
473,"730","Supervisores de artesanos y trabajadores en la elaboración de productos de madera, papel, textiles y de cuero y piel","3digit",472.0
474,"7301","Supervisores de artesanos y trabajadores en la elaboración de productos de madera, papel, textiles y de cuero y piel","4digit",473.0
475,"731","Artesanos y trabajadores en la elaboración de productos de madera","3digit",472.0
476,"7311","Carpinteros, ebanistas y cepilladores en la elaboración de productos de madera","4digit",475.0
477,"7312","Pintores y barnizadores de madera","4digit",475.0
478,"7313","Artesanos de productos de bejuco, vara, palma, carrizo y mimbre, excepto madera","4digit",475.0
479,"732","Artesanos y trabajadores en la elaboración de productos de papel, cartón y trabajos de impresión","3digit",472.0
480,"7321","Artesanos y trabajadores en la elaboración de productos de papel y cartón","4digit",479.0
481,"7322","Impresores, linotipistas, fotograbadores y encuadernadores","4digit",479.0
482,"7323","Reveladores e impresores de fotografías","4digit",479.0
483,"733","Tejedores y trabajadores en la preparación de fibras textiles","3digit",472.0
484,"7331","Trabajadores en la preparación de fibras e hilados","4digit",483.0
485,"7332","Tejedores de fibras","4digit",483.0
486,"734","Artesanos y trabajadores en la elaboración de productos textiles","3digit",472.0
487,"7341","Sastres y modistos, costureras y confeccionadores de prendas de vestir","4digit",486.0
488,"7342","Artesanos y confeccionadores de productos textiles","4digit",486.0
489,"7343","Bordadores y deshiladores","4digit",486.0
490,"7344","Patronistas de productos textiles","4digit",486.0
491,"735","Tapiceros y trabajadores en el tratamiento y elaboración de productos de cuero y piel","3digit",472.0
492,"7351","Tapiceros","4digit",491.0
493,"7352","Peleteros, cortadores, curtidores y teñidores de cuero, piel y similares","4digit",491.0
494,"7353","Zapateros artesanales","4digit",491.0
495,"74","Artesanos y trabajadores en la elaboración de productos de hule, caucho, plásticos y de sustancias químicas","2digit",442.0
496,"740","Supervisores de artesanos y trabajadores en la elaboración de productos de hule, caucho, plásticos y de sustancias químicas","3digit",495.0
497,"7401","Supervisores de artesanos y trabajadores en la elaboración de productos de hule, caucho, plásticos y de sustancias químicas","4digit",496.0
498,"741","Artesanos y trabajadores en la elaboración de productos de hule, caucho, plásticos y de sustancias químicas","3digit",495.0
499,"7411","Trabajadores en la elaboración y reparación de productos de hule, caucho, plásticos y vulcanización de neumáticos","4digit",498.0
500,"7412","Trabajadores en la elaboración de sustancias y compuestos químicos","4digit",498.0
501,"75","Trabajadores en la elaboración y procesamiento de alimentos, bebidas y productos de tabaco","2digit",442.0
502,"750","Supervisores de trabajadores en la elaboración y procesamiento de alimentos, bebidas y productos de tabaco","3digit",501.0
503,"7501","Supervisores de trabajadores en la elaboración y procesamiento de alimentos, bebidas y productos de tabaco","4digit",502.0
504,"751","Trabajadores en la elaboración y procesamiento de alimentos, bebidas y productos de tabaco","3digit",501.0
505,"7511","Trabajadores en la elaboración de productos de carne, pescado y sus derivados","4digit",504.0
506,"7512","Trabajadores en la elaboración de productos lácteos","4digit",504.0
507,"7513","Trabajadores en la elaboración de pan, tortilla, repostería, y otros productos de cereales y harinas","4digit",504.0
508,"7514","Trabajadores en la elaboración de productos a base de frutas y verduras","4digit",504.0
509,"7515","Trabajadores en la elaboración de productos a base de azúcar, chocolate, confitería y tabaco","4digit",504.0
510,"7516","Trabajadores en la elaboración de aceites, grasas, sal y especias","4digit",504.0
511,"7517","Trabajadores en la elaboración de bebidas alcohólicas y no alcohólicas","4digit",504.0
512,"76","Artesanos y trabajadores en la elaboración de productos de cerámica, vidrio, azulejo y similares","2digit",442.0
513,"760","Supervisores de artesanos y trabajadores en la elaboración de productos de cerámica, vidrio, azulejo y similares","3digit",512.0
514,"7601","Supervisores de artesanos y trabajadores en la elaboración de productos de cerámica, vidrio, azulejo y similares","4digit",513.0
515,"761","Artesanos y trabajadores en la elaboración de productos de cerámica, vidrio, azulejo y similares","3digit",512.0
516,"7611","Alfareros y trabajadores ceramistas","4digit",515.0
517,"7612","Trabajadores en la elaboración de productos de cemento, cal, yeso, azulejo, piedra y ladrilleros","4digit",515.0
518,"7613","Trabajadores del vidrio y similares","4digit",515.0
519,"7614","Trabajadores en la elaboración de productos de hueso, concha, coral y similares","4digit",515.0
520,"79","Otros trabajadores artesanales, no clasificados anteriormente","2digit",442.0
521,"799","Otros trabajadores artesanales, no clasificados anteriormente","3digit",520.0
522,"7999","Otros trabajadores artesanales, no clasificados anteriormente","4digit",521.0
523,"8","Operadores de maquinaria industrial, ensambladores, choferes y conductores de transporte","1digit",""
524,"81","Operadores de instalaciones y maquinaria industrial","2digit",523.0
525,"810","Supervisores de operadores de maquinaria industrial","3digit",524.0
526,"8101","Supervisores de operadores de maquinaria industrial","4digit",525.0
527,"811","Operadores de máquinas y equipos para la extracción en minas, canteras y pozos","3digit",524.0
528,"8111","Operadores de máquinas y equipos para la extracción y beneficio en minas y canteras","4digit",527.0
529,"8112","Operadores de máquinas y equipos para la extracción en pozos petroleros","4digit",527.0
530,"8113","Operadores de máquinas y equipos para la captación, bombeo y distribución de agua","4digit",527.0
531,"8114","Operadores de equipos portátiles especializados para la construcción","4digit",527.0
532,"812","Operadores de máquinas y equipos en la fabricación metalúrgica, fabricación de maquinaria y productos metálicos","3digit",524.0
533,"8121","Operadores de hornos metalúrgicos, coladores y laminadores y operadores de máquinas trefiladoras y estiradoras de metales","4digit",532.0
534,"8122","Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metal","4digit",532.0
535,"8123","Operadores de máquinas que cortan, perforan, doblan, troquelan, sueldan, etc., piezas y productos metálicos","4digit",532.0
536,"813","Operadores de máquinas y equipos en la elaboración de productos químicos, plásticos, tratamiento de agua y petroquímica","3digit",524.0
537,"8131","Operadores de máquinas para la elaboración de productos químicos","4digit",536.0
538,"8132","Operadores de máquinas para la elaboración de productos farmacéuticos y cosméticos","4digit",536.0
539,"8133","Operadores de máquinas para la elaboración y ensamble de productos de plástico y hule","4digit",536.0
540,"8134","Operadores de máquinas para el tratamiento de agua","4digit",536.0
541,"8135","Operadores de máquinas y equipos para la refinación del petróleo y gas","4digit",536.0
542,"814","Operadores de máquinas para la madera y papel","3digit",524.0
543,"8141","Operadores de máquinas para el tratamiento de la madera y elaboración de aglomerados y triplay","4digit",542.0
544,"8142","Operadores de máquinas para la elaboración de productos de madera, bejuco, mimbre y similares","4digit",542.0
545,"8143","Operadores de máquinas en la elaboración de celulosa, papel y similares","4digit",542.0
546,"8144","Operadores de máquinas para la impresión y encuadernación","4digit",542.0
547,"8145","Operadores de máquinas para la elaboración de productos a base de papel y cartón","4digit",542.0
548,"815","Operadores de máquinas y equipos en la elaboración de productos textiles, cuero y piel","3digit",524.0
549,"8151","Operadores de máquinas y equipos de hilar y bobinar fibras textiles naturales y sintéticas","4digit",548.0
550,"8152","Operadores de máquinas para fabricar tejidos de punto, telas y alfombras","4digit",548.0
551,"8153","Operadores de máquinas de costura, bordado y de corte para la confección de productos textiles y prendas de vestir","4digit",548.0
552,"8154","Operadores de máquinas en el tratamiento del cuero, piel y la elaboración de calzado","4digit",548.0
553,"8155","Operadores de máquinas de lavado, blanqueo, teñido, estampado, afelpado, planchado y acabado de productos textiles, cuero, piel y similares","4digit",548.0
554,"816","Operadores de máquinas en la elaboración de alimentos, bebidas y tabaco","3digit",524.0
555,"8161","Operadores de máquinas en la elaboración de alimentos, aceites, grasas, sal y especias","4digit",554.0
556,"8162","Operadores de máquinas en la elaboración de tabaco","4digit",554.0
557,"8163","Operadores de máquinas en la elaboración de bebidas alcohólicas y no alcohólicas","4digit",554.0
558,"817","Operadores de máquinas en la elaboración de cemento y productos de cerámica, vidrio y similares","3digit",524.0
559,"8171","Operadores de máquinas en la elaboración de cemento, cal, yeso y productos de cemento","4digit",558.0
560,"8172","Operadores de máquinas en la elaboración de productos de cerámica, mosaico, azulejo y similares","4digit",558.0
561,"8173","Operadores de máquinas en la elaboración de vidrio y productos de vidrio y similares","4digit",558.0
562,"818","Operadores de máquinas para la generación de energía","3digit",524.0
563,"8181","Operadores de máquinas e instalaciones para la generación de energía","4digit",562.0
564,"819","Otros operadores de instalaciones y maquinaria fija industrial, no clasificados anteriormente","3digit",524.0
565,"8199","Otros operadores de instalaciones y maquinaria fija industrial, no clasificados anteriormente","4digit",564.0
566,"82","Ensambladores y montadores de herramientas, maquinaria, productos metálicos y electrónicos","2digit",523.0
567,"820","Supervisores en procesos de ensamblado y montaje de maquinaria, herramientas y productos metálicos y electrónicos","3digit",566.0
568,"8201","Supervisores en procesos de ensamblado y montaje de maquinaria, herramientas y productos metálicos y electrónicos","4digit",567.0
569,"821","Ensambladores y montadores de herramientas, maquinaria, productos metálicos y electrónicos","3digit",566.0
570,"8211","Ensambladores y montadores de herramientas, maquinaria y productos metálicos","4digit",569.0
571,"8212","Ensambladores y montadores de partes eléctricas y electrónicas","4digit",569.0
572,"83","Conductores de transporte y de maquinaria móvil","2digit",523.0
573,"830","Supervisores de conductores de transporte y de maquinaria móvil","3digit",572.0
574,"8301","Supervisores de conductores de transporte y de maquinaria móvil","4digit",573.0
575,"831","Conductores de transporte aéreo","3digit",572.0
576,"8311","Pilotos de aviación","4digit",575.0
577,"832","Conductores de transporte marítimo","3digit",572.0
578,"8321","Capitanes y conductores de transporte marítimo","4digit",577.0
579,"8322","Oficiales y marineros de cubierta y prácticos","4digit",577.0
580,"8323","Oficiales maquinistas de transporte marítimo","4digit",577.0
581,"8324","Conductores de pequeñas embarcaciones (lanchas, botes, trajineras, etcétera)","4digit",577.0
582,"833","Conductores de transporte en vías férreas","3digit",572.0
583,"8331","Conductores de transporte en vías férreas (tren, metro y tren ligero)","4digit",582.0
584,"834","Conductores de transporte terrestre con motor","3digit",572.0
585,"8341","Conductores de camiones, camionetas y automóviles de carga","4digit",584.0
586,"8342","Conductores de autobuses, camiones, camionetas, taxis y automóviles de pasajeros","4digit",584.0
587,"8343","Choferes en casas particulares","4digit",584.0
588,"8344","Conductores de motocicleta","4digit",584.0
589,"8349","Otros conductores de transporte terrestre con motor, no clasificados anteriormente","4digit",584.0
590,"835","Conductores de maquinaria móvil","3digit",572.0
591,"8351","Conductores de maquinaria móvil para la construcción y minería","4digit",590.0
592,"8352","Conductores de maquinaria móvil para el movimiento de mercancías en fábricas, puertos, comercios, etcétera.","4digit",590.0
593,"89","Otros operadores de maquinaria industrial, ensambladores y conductores de transporte, no clasificados anteriormente","2digit",523.0
594,"899","Otros operadores de maquinaria industrial, ensambladores y conductores de transporte, no clasificados anteriormente","3digit",593.0
595,"8999","Otros operadores de maquinaria industrial, ensambladores y conductores de transporte, no clasificados anteriormente","4digit",594.0
596,"9","Trabajadores en actividades elementales y de apoyo","1digit",""
597,"91","Trabajadores de apoyo en actividades agropecuarias, forestales, pesca y caza","2digit",596.0
598,"911","Trabajadores de apoyo en actividades agropecuarias","3digit",597.0
599,"9111","Trabajadores de apoyo en actividades agrícolas","4digit",598.0
600,"9112","Trabajadores de apoyo en actividades ganaderas","4digit",598.0
601,"9113","Trabajadores de apoyo que realizan actividades agrícolas y ganaderas","4digit",598.0
602,"912","Trabajadores de apoyo en actividades forestales, pesca y caza","3digit",597.0
603,"9121","Trabajadores de apoyo en actividades silvícolas y forestales","4digit",602.0
604,"9122","Trabajadores de apoyo en actividades de acuicultura y pesca","4digit",602.0
605,"9123","Trabajadores de apoyo en actividades de caza y captura","4digit",602.0
606,"9124","Recolectores de leña y acarreadores de agua","4digit",602.0
607,"92","Trabajadores de apoyo en la minería, construcción e industria","2digit",596.0
608,"921","Trabajadores de apoyo en la minería y extracción","3digit",607.0
609,"9211","Trabajadores de apoyo en la minería","4digit",608.0
610,"9212","Trabajadores de apoyo en la extracción","4digit",608.0
611,"922","Trabajadores de apoyo en la construcción y la plomería","3digit",607.0
612,"9221","Trabajadores de apoyo en la construcción","4digit",611.0
613,"9222","Trabajadores de apoyo en plomería e instalación de tuberías","4digit",611.0
614,"923","Trabajadores de apoyo en la industria","3digit",607.0
615,"9231","Trabajadores de apoyo en la elaboración, reparación y mantenimiento mecánico de equipos, maquinaria y productos de metal y de precisión","4digit",614.0
616,"9232","Trabajadores de apoyo en la industria eléctrica, electrónica y comunicaciones","4digit",614.0
617,"9233","Trabajadores de apoyo en la industria química, petroquímica y plásticos","4digit",614.0
618,"9234","Trabajadores de apoyo en la industria de la madera, papel y cartón","4digit",614.0
619,"9235","Trabajadores de apoyo en la industria textil y del zapato","4digit",614.0
620,"9236","Trabajadores de apoyo en la industria de alimentos, bebidas y productos de tabaco","4digit",614.0
621,"9237","Trabajadores de apoyo en la industria de la cerámica, vidrio y similares","4digit",614.0
622,"9239","Trabajadores de apoyo en la industria, no clasificados anteriormente","4digit",614.0
623,"93","Ayudantes de conductores de transporte, conductores de transporte de tracción humana y animal y cargadores","2digit",596.0
624,"931","Ayudantes de conductores de transporte","3digit",623.0
625,"9311","Ayudantes de conductores de transporte terrestre con motor","4digit",624.0
626,"9312","Ayudantes de conductores de transporte en vías férreas","4digit",624.0
627,"932","Conductores de transporte en bicicleta y animal","3digit",623.0
628,"9321","Conductores de vehículos de transporte en bicicleta","4digit",627.0
629,"9322","Conductores de transporte de tracción animal (carretas, arrieros, etcétera)","4digit",627.0
630,"933","Cargadores","3digit",623.0
631,"9331","Cargadores","4digit",630.0
632,"9332","Cargadores por propina","4digit",630.0
633,"94","Ayudantes en la preparación de alimentos","2digit",596.0
634,"941","Ayudantes en la preparación de alimentos","3digit",633.0
635,"9411","Ayudantes en la preparación de alimentos","4digit",634.0
636,"95","Vendedores ambulantes","2digit",596.0
637,"951","Vendedores ambulantes (excluyendo los de venta de alimentos)","3digit",636.0
638,"9511","Vendedores ambulantes de periódicos y lotería","4digit",637.0
639,"9512","Vendedores ambulantes de artículos diversos (excluyendo los de venta de alimentos)","4digit",637.0
640,"952","Vendedores ambulantes de alimentos","3digit",636.0
641,"9521","Preparadores y vendedores ambulantes de alimentos","4digit",640.0
642,"96","Trabajadores domésticos, de limpieza, planchadores y otros trabajadores de limpieza","2digit",596.0
643,"960","Supervisores en limpieza, amas de llaves, mayordomos y en estacionamientos","3digit",642.0
644,"9601","Supervisores en limpieza, amas de llaves, mayordomos y en estacionamientos","4digit",643.0
645,"961","Trabajadores domésticos","3digit",642.0
646,"9611","Trabajadores domésticos","4digit",645.0
647,"962","Trabajadores de limpieza, recamaristas, mozos de limpieza y limpiadores de calzado","3digit",642.0
648,"9621","Barrenderos y trabajadores de limpieza (excepto en hoteles y restaurantes)","4digit",647.0
649,"9622","Recamaristas y camaristas","4digit",647.0
650,"9623","Mozos de hotel y restaurante","4digit",647.0
651,"9624","Limpiadores de calzado","4digit",647.0
652,"963","Lavadores y cuidadores de vehículos","3digit",642.0
653,"9631","Lavadores de vehículos en establecimientos","4digit",652.0
654,"9632","Lavadores de vehículos en vía pública","4digit",652.0
655,"9633","Cuidadores y acomodadores de autos en estacionamientos","4digit",652.0
656,"9634","Cuidadores de autos por propina","4digit",652.0
657,"964","Lavanderos y planchadores","3digit",642.0
658,"9641","Lavanderos en establecimientos","4digit",657.0
659,"9642","Planchadores y tintoreros en establecimientos","4digit",657.0
660,"9643","Lavanderos y planchadores domésticos","4digit",657.0
661,"965","Ayudantes de jardineros","3digit",642.0
662,"9651","Ayudantes de jardineros","4digit",661.0
663,"966","Recolectores de desechos, material reciclable y otros materiales","3digit",642.0
664,"9661","Recolectores de basura y material reciclable","4digit",663.0
665,"9662","Clasificadores de desechos","4digit",663.0
666,"9663","Recolectores de otros materiales","4digit",663.0
667,"97","Trabajadores de paquetería, de apoyo para espectáculos y repartidores de mercancías","2digit",596.0
668,"971","Trabajadores de paquetería, empacado y de apoyo para espectáculos","3digit",667.0
669,"9711","Trabajadores de paquetería, maleteros y botones de hotel","4digit",668.0
670,"9712","Empacadores de objetos y mercancías","4digit",668.0
671,"9713","Trabajadores de apoyo a la realización de espectáculos, deportes y en parques de diversiones","4digit",668.0
672,"972","Trabajadores repartidores de mensajería y mercancías (a pie y en bicicleta)","3digit",667.0
673,"9721","Carteros (a pie y en bicicleta)","4digit",672.0
674,"9722","Repartidores de mensajería (a pie y en bicicleta) y mandaderos","4digit",672.0
675,"9723","Repartidores de mercancías (a pie y en bicicleta)","4digit",672.0
676,"973","Lecturistas de medidores, recolectores de dinero y elevadoristas","3digit",667.0
677,"9731","Lecturistas de medidores","4digit",676.0
678,"9732","Recolectores de dinero","4digit",676.0
679,"9733","Elevadoristas y ascensoristas","4digit",676.0
680,"98","Otros trabajadores en actividades elementales y de apoyo, no clasificados anteriormente","2digit",596.0
681,"989","Otros trabajadores en actividades elementales y de apoyo, no clasificados anteriormente","3digit",680.0
682,"9899","Otros trabajadores en actividades elementales y de apoyo, no clasificados anteriormente","4digit",681.0
683,"99","Ocupaciones no especificadas","2digit",596.0
684,"999","Ocupaciones no especificadas","3digit",683.0
685,"9999","Ocupaciones no especificadas","4digit",684.0
